Year,Company,Category,Market_Cap_in_B_USD_,Revenue,Gross_Profit,Net_Income,Earning_Per_Share,EBITDA,Share_Holder_Equity,Cash_Flow_from_Operating,Cash_Flow_from_Investing,Cash_Flow_from_Financial_Activities,Current_Ratio,Debt_Equity_Ratio,ROE,ROA,ROI,Net_Profit_Margin,Free_Cash_Flow_per_Share,Return_on_Tangible_Equity,Number_of_Employees,Inflation_Rate_in_US_
0.714285714285694,4,6,0.3150469573813708,0.310444570715439,0.3964087438674875,0.4157808776674074,0.8812630381187179,0.38480069286249735,0.7930731597708077,0.581344366744588,0.27542062911485,0.6404881582124279,0.3033095130466563,0.5589213466112053,0.5607291917440372,0.6591165446073723,0.46637547429549375,0.8099318771626296,0.4715773889439012,0.3272886808507626,0.07081019356287985,0.2593469963987892
0.6428571428571388,4,6,0.24701710786467485,0.26141357374723206,0.3397468608162657,0.38358902960364843,0.8786743789114355,0.31600206694274424,0.7029895106680694,0.540804144920429,0.284445866861741,0.7138728535159538,0.35571734969655583,0.5589213466112053,0.5613518023233385,0.6728926321620621,0.4665289501800806,0.8252496854356715,0.46915457157549584,0.3274651177512246,0.058250446155574134,0.33476903198018737
0.5714285714285552,4,6,0.24936497693321616,0.21056922494610883,0.28617903536133243,0.22228172106348226,0.8664896643277071,0.29077663190224234,0.6079428252160075,0.473453768764245,0.2579553767373811,0.7495847874916775,0.4731805372548642,0.5590824245065805,0.539375358001083,0.5492467796573106,0.4611021609121815,0.6895618708713431,0.46884355770504993,0.3217589737228888,0.046606097667511136,0.2973810463850305
0.5,4,6,0.18221386203866433,0.17026229106174892,0.24091560691808242,0.28311333636777425,0.8711596813957898,0.2672469632680985,0.5570036121977211,0.46692301078218856,0.26011338697878567,0.7493360258126825,0.5838342646648649,0.5591913889652167,0.5533084061218002,0.6442052053930831,0.46450204819929514,0.8143419215948411,0.47184126779298763,0.3256498897112399,0.041578579540490955,0.19347235681897038
0.4285714285714164,4,6,0.17906620716168714,0.14033415276535519,0.2038181688696543,0.2505198711255098,0.8687843732220746,0.2276766544639413,0.4862462990009998,0.4083380879933902,0.3282735918068763,0.7793849733312848,0.42763025016109946,0.5599067643240887,0.5522746283991485,0.6343177647751271,0.4643426102959638,0.8085347691884239,0.47060687112705635,0.32560182763741624,0.03518950692009135,0.056722060706124455
0.3571428571428612,4,6,0.12176996375219683,0.12273328205881934,0.17473045568088197,0.23543691486608295,0.86770813578608,0.2062212065414371,0.4239397656856726,0.386374932239517,0.35256035113386974,0.7950276930280882,0.4296596231714003,0.5602383952851553,0.5511219442639009,0.624415746286743,0.4639456750686262,0.8123869534444792,0.469605831452118,0.3256208355597242,0.030064021764904088,0.23661510115693382
0.2857142857142776,4,6,0.12752979459578204,0.10220676595446816,0.14444173023611886,0.22291538372290198,0.8668642139199696,0.19069730205748137,0.36133060820270374,0.3593543079820038,0.4200073152889539,0.8040270125917309,0.419455050830504,0.5606979410454903,0.5559053026400154,0.6484965660003972,0.4651614351796107,0.8310224323686692,0.46851013538182656,0.3270967750405545,0.02641740193937276,0.2177835205723652
0.21428571428569398,4,6,0.07913417179261861,0.08364242969523812,0.12362269622242045,0.2051014306496381,0.8656172956571211,0.17216759703350049,0.3023415923251485,0.34672611245271934,0.4257040965618142,0.8192892732500714,0.38434016523520526,0.5615080681075242,0.5584365198461395,0.6567421739613722,0.4656339097990818,0.8357777603019816,0.47002154688640346,0.32860650638326555,0.030226884149309234,0.29010683990763675
0.1428571428571388,4,6,0.07127704855008787,0.06771391586268778,0.10511192739960384,0.19617660446062812,0.8650104304949743,0.1488562674216345,0.25100896788892785,0.33401125283646915,0.3709765910753475,0.8162017018225451,0.5480942167678147,0.5612759264347776,0.5599906046842779,0.6767831013325996,0.46591842716782533,0.8648553004089334,0.4706010758375449,0.3276191218785124,0.01687716057856706,0.4202170297787827
0.07142857142855519,4,6,0.06471743189806678,0.050904183536819574,0.07915845437330554,0.18518121859576783,0.8641930589797079,0.1356394786064148,0.20597849174384528,0.31244427576586753,0.44743050475493784,0.8326126561162449,0.3786944687563117,0.5613991036488881,0.5640112040604953,0.7001969834741615,0.4674333331059161,0.9056331590122679,0.4689652587847896,0.3287941311298908,0.011843402513447066,0.23874472081643394
0.0,4,6,0.06702754283831283,0.03980083052101426,0.06086645729972146,0.16746543861058305,0.8627944244263227,0.12151294386503736,0.1672539466919963,0.301518410516266,0.4717629846378932,0.8120020193595119,0.9999999999999999,0.5578506523654763,0.5633185192708962,0.7256791009827306,0.46725895942366824,0.887951203208556,0.47199889966769815,0.32859948543898965,0.008994870770881952,0.0
0.9285714285714164,10,4,0.027868931239015814,0.04737343477359259,0.04678470021646929,0.13086472640945318,0.8777735634363739,0.08743750045487296,0.10775046972945021,0.27983381789906814,0.513807607900512,0.8021759330392093,0.10144941475190675,0.5821923649077592,0.5482352286250464,0.488296703396826,0.4609728404231263,0.6572268696917268,0.4705396457687239,0.33300949465697577,0.015275368468344794,1.0
0.8571428571428612,10,4,0.07605516805799648,0.043169043428807057,0.04798124774288387,0.14648317224022062,0.8913332069030911,0.09015218229852767,0.11324688117424231,0.27973477322825024,0.4980065837600585,0.8062219685828633,0.09630384811441431,0.5754034053762116,0.5659530165848808,0.5325186733409016,0.4647340752174431,0.7511243217206668,0.4675558443756136,0.34294287502873305,0.0158993622783262,0.6045966285010109
0.7857142857142776,10,4,0.0941927998681898,0.03549852601030452,0.03940896695663017,0.14677769150445794,0.891522852266262,0.08251759448621188,0.10695229848729526,0.2823470764210728,0.39380029261155813,0.9014172099182746,0.1063641522318294,0.5789565942447815,0.5702402397856462,0.5410959278541192,0.4650337127574355,0.7898784012268008,0.4762356426531763,0.3406039872912917,0.013153789514408015,0.1901223933096443
0.714285714285694,10,4,0.04359690795254833,0.028288200471645764,0.030417001590216132,0.13122171945701355,0.877583918073203,0.07635315609056702,0.0950969967199323,0.2690503293637673,0.49258412582297,0.8409315393226366,0.11632827753359043,0.5717459896341637,0.5545685211021038,0.5195899245048535,0.4630316422774002,0.7192279903271468,0.4654664493304316,0.33044958987696277,0.01109460994146938,0.2593469963987892
0.6428571428571388,10,4,0.0340132084797891,0.023743071309443975,0.026854147388429436,0.12763393932903155,0.8741703015361274,0.07154241963304488,0.08926013308654332,0.2777724506876702,0.5525969275786393,0.8012247854430519,0.10118011406807534,0.5640047754858394,0.5517457756482597,0.5188027195017283,0.4643456835015022,0.7127978530984586,0.47849464650472573,0.33051300669883704,0.010221018607495413,0.33476903198018737
0.5714285714285552,10,4,0.030371265377855887,0.019127444667776758,0.02332701102325213,0.12529563486751094,0.871894557178077,0.07126585687149292,0.09156007676062013,0.25951727979754274,0.5040782735918069,0.8401779377656812,0.11612630202071691,0.5608116430892846,0.5465053478586347,0.5125196573471555,0.46302647929209567,0.7176576262189367,0.4674298934168989,0.32524695600682024,0.008286637796553057,0.2973810463850305
0.5,10,4,0.016349269551845343,0.014717435674550383,0.017710381216425486,0.12177925334904102,0.868860231367343,0.066738961142932,0.08671052447416214,0.26339859283521994,0.4911027798098025,0.8252083379061583,0.1254267934944649,0.5578506523654763,0.5423541223412697,0.5094200376473503,0.4619814664808238,0.707992145721925,0.4715063000592279,0.3239858117561545,0.007912241510564215,0.19347235681897038
0.4285714285714164,10,4,0.015182200131810191,0.011595963944886595,0.01582626533528014,0.12023525841834229,0.8674378911435614,0.06498497099729987,0.08310551407713057,0.2596101341764346,0.47158924652523776,0.8448897766266453,0.12462850932453617,0.5578506523654763,0.5408947719755898,0.5097790177066458,0.4616140954907654,0.7123739285152563,0.4697881898954105,0.32383854316890376,0.0071010495575883886,0.056722060706124455
0.3571428571428612,10,4,0.0,0.009201007906380442,0.013589435817617065,0.11301507403143322,0.8611795941589228,0.06291075028566022,0.062258491728714074,0.2575920990085195,0.5187454279444038,0.8196916818484457,0.10597943696921316,0.5641279526999498,0.5315065369227606,0.46713692447023103,0.4592507389676377,0.6133672636835482,0.4698248933956495,0.3212052894995043,0.006477055747606984,0.23661510115693382
0.9285714285714164,1,1,0.016129585896309313,0.10400445168083663,0.08745392192583645,0.2007282658170232,0.9813199317276692,0.20014410375470337,0.19082458654918796,0.26989220906571965,0.5119330651060717,0.8053513027063808,0.07497138680234292,0.5883370128578062,0.5850471401664885,0.4713153065817262,0.466112961078405,0.7723119495124252,0.462006275139483,0.3315668333103963,0.012966591371413594,1.0
0.8571428571428612,1,1,0.016205102152899824,0.09542725834587593,0.06316579303145098,0.19280302016118234,0.9605537644604588,0.1618765511168041,0.291738398051403,0.28271849393664,0.5150969275786393,0.7829700681168009,0.07497138680234292,0.5785870626024503,0.554510410781369,0.4626323625079039,0.4622844230827976,0.7701235156495753,0.4928623282614248,0.32454663108551046,0.019456126995220206,0.6045966285010109
0.7857142857142776,1,1,0.011197001318101932,0.07913254927276905,0.02561741729582929,0.05596758503128151,0.7927176180542385,0.09956987212611262,0.2852584580617754,0.25027517395184584,0.48837783467446966,0.847304228216891,0.07497138680234292,0.584314803058585,0.49775542782136595,0.41417552120442364,0.45270517995554543,0.3813994180559924,0.48188914074787825,0.3113725426623683,0.024697674999064008,0.1901223933096443
0.714285714285694,1,1,0.015326367530755709,0.09090171181685898,0.04822234313999726,0.13895954376288522,0.8934193058979707,0.13593059730278528,0.2861209369395542,0.23266379342203483,0.4950256035113387,0.8634005721518617,0.07497138680234292,0.582689811349359,0.5341339535674121,0.446602171738247,0.45859288859009134,0.6313662413494809,0.46325071697390074,0.3198159416647435,0.025321668809045413,0.2593469963987892
0.6428571428571388,1,1,0.01196589411247803,0.08628608517519176,0.025657599862014855,0.109222022901104,0.8578608003034325,0.10012299764921652,0.24784654533707226,0.24141067591364218,0.543050475493782,0.8194356036494802,0.07497138680234292,0.5864040781133041,0.5195419148766816,0.4326803054792748,0.4561972634088106,0.549054832494495,0.5002134598303372,0.31642984869408436,0.02756804652497847,0.33476903198018737
0.5714285714285552,1,1,0.01838477592267135,0.09045914430688155,0.02533613933253034,0.054976929324301406,0.7959415892281433,0.0967605767061375,0.27961830013735356,0.19545394865412838,0.6734820775420629,0.7686150559347952,0.07497138680234292,0.5806621249016951,0.496585164093291,0.4101392733296038,0.45230215978124183,0.39824581236237805,0.4245675458378424,0.3110629361440551,0.02769284528697475,0.2973810463850305
0.5,1,1,0.023025593145869945,0.09603431997460601,0.018134530526161995,0.10169839442376859,0.850559453821354,0.08489748982904054,0.32179654350241327,0.26552805325780515,0.5748262618873445,0.760303489248374,0.07497138680234292,0.5769052198713271,0.5182803349303091,0.4313518970365011,0.45598066388246533,0.529288888015099,0.47349794788798405,0.3161349119536485,0.03181120443285203,0.19347235681897038
0.4285714285714164,1,1,0.026313982864674863,0.10770556935277174,0.04192707443759219,0.12887449016930394,0.8736013654466147,0.12240085588896732,0.3723045170818103,0.26165912080398024,0.6224670811997074,0.7266767634642259,0.07497138680234292,0.5732099034480145,0.5251170874130604,0.44044848818372484,0.4572716560650295,0.5954739599716892,0.4643927753602835,0.3177332327721011,0.038051142532666074,0.056722060706124455
0.3571428571428612,1,1,0.02691468036028119,0.11960985206583707,0.08056484418980028,0.1764705882352941,0.9072634174094443,0.17184736646749293,0.43684668643559044,0.27484444260661556,0.6757040965618142,0.6655179730313074,0.07497138680234292,0.5716370251755275,0.5363423899163455,0.4590680731881985,0.4594898343585239,0.692852508650519,0.46749248254362213,0.32035752474840046,0.03717755119869211,0.23661510115693382
0.2857142857142776,1,1,0.0257990992970123,0.1283593725728244,0.09260175512716487,0.19035761778539362,0.9160819267968897,0.17308462092706747,0.41342735866221964,0.2801557130792264,0.610003657644477,0.7242696283939507,0.07497138680234292,0.5773931911426108,0.54086205440005,0.46262325133888627,0.4600063172813047,0.7112950711701792,0.47630750424311785,0.32141414832150056,0.0365535573887107,0.2177835205723652
0.21428571428569398,1,1,0.017887055140597536,0.1329417087380774,0.09219992946530922,0.13995912429605434,0.8772994500284467,0.19058813254634244,0.40430324000782286,0.26660516405295,0.6969915874177031,0.659840353534245,0.07497138680234292,0.5811358834175044,0.5282565096988079,0.44458495891773886,0.45767320110067466,0.6085320659012268,0.47801827370688743,0.31846717831274834,0.0359295635787293,0.29010683990763675
0.1428571428571388,1,1,0.015123846660808436,0.12097867812545751,0.07821193170315668,0.28607637866252555,0.9623553954105821,0.16073391023354996,0.41839039501154324,0.2433482372865177,0.8783741770299927,0.5401274537778851,0.07497138680234292,0.5926671656923033,0.5640829873978735,0.49445038695134813,0.4626548058142836,0.9230976230732935,0.0,0.3268428223488186,0.03218560071884087,0.4202170297787827
0.07142857142855519,1,1,0.002673961994727592,0.13610430399742934,0.0697066218605456,0.12753576624095245,0.9999999999999999,0.20397231461197515,0.45941866653956454,0.34658992603034466,0.45445318215069497,0.7425389787601426,0.07497138680234292,0.5936099451387639,0.5975428124125598,0.4676380387662019,0.4602279568647329,0.5837306346335325,0.4081069918622545,0.3230083022380658,0.0359295635787293,0.23874472081643394
0.0,1,1,0.0013867530755711775,0.14123103736522094,0.07786368279621514,0.0,0.0,0.2519996215456947,0.40206003836517884,0.35889003608754483,0.597924286759327,0.5981401406235138,0.07497138680234292,0.6125792361117691,0.40848332551204225,0.40474181680354676,0.4524011169995778,0.3497992194872601,1.0,0.30836409658056607,0.05652135930811566,0.0
0.9285714285714164,9,8,0.014169595782073812,0.03594109352028194,0.06987181685486402,0.125340258998456,0.8659207282381944,0.09136032488846514,0.11834609839900467,0.2668837271896254,0.4516916605705925,0.8624860071555566,0.056860915814682646,0.6647447862875335,0.5382973871353516,0.4601595912365132,0.45770276533795395,0.6512304871815036,0.46936513376107725,0.32081457109650763,0.012848032547517128,1.0
0.8571428571428612,9,8,0.011052833919156414,0.03390841619569536,0.06735817410347816,0.10836523958695904,0.8574815095770908,0.08839819215289554,0.11134034891809969,0.25785209126941655,0.481949524506218,0.8419265860386167,0.03992382637800198,0.658060053629464,0.5180908659853923,0.43074691541372906,0.4560373952567039,0.5431395486001886,0.5412981989399257,0.31609061721577775,0.012841792609417313,0.6045966285010109
0.7857142857142776,9,8,0.008272462653778559,0.029653110004629238,0.05981278111974445,0.09751265094112291,0.8479992414185472,0.08793968020611204,0.11145383298096531,0.12542936638586055,0.47424103877103146,1.0,0.04679099381570214,0.6489402022001345,0.5041224145180091,0.4080163709484909,0.45475924907329024,0.46152239304812825,0.3979466902908424,0.31282502191476447,0.011593804989454504,0.1901223933096443
0.714285714285694,9,8,0.008488713752196836,0.027029037157860432,0.054138109828427546,0.040947102555177736,0.7204627346861369,0.0,0.05143967773552388,0.27366209684872667,0.48676847110460864,0.8210086554431251,0.10691237148105759,0.5578506523654763,0.17280056098434,0.268846908671464,0.3689515396667551,0.0,0.47164036442325863,0.23536739602480983,0.010969811179473099,0.2593469963987892
0.6428571428571388,9,8,0.0019737203427065025,0.026304479730021285,0.04949479106920679,0.04813158763733076,0.7323155698843162,0.0014264816122153412,0.07986743548336456,0.273265918165455,0.4850676664228237,0.8324736422368065,0.0,0.6386075289703332,0.3897278532533722,0.2704887413284449,0.4235599435193993,0.046897117804340915,0.45372905630664656,0.2860814460359663,0.011593804989454504,0.33476903198018737
